player,team_id,role,prediction_period_id,target_cutoff,prior_role_adjusted_kp,source_cutoff,latest_source_match_timestamp
Castle,oe:team:289284911fb6f41c0ccaecc3a0c2891,TOP,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.020908783584542564,2026-04-04 20:17:46+00:00,2026-02-20T22:45:31Z
KryRa,oe:team:289284911fb6f41c0ccaecc3a0c2891,JGL,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,0.25245290229174766,2026-04-04 20:17:46+00:00,2026-02-20T22:45:31Z
Callme,oe:team:289284911fb6f41c0ccaecc3a0c2891,MID,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,0.25451665304907645,2026-04-04 20:17:46+00:00,2026-02-20T22:45:31Z
Lyonz,oe:team:289284911fb6f41c0ccaecc3a0c2891,SUP,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.07866211886670733,2026-04-04 20:17:46+00:00,2026-02-20T22:45:31Z
Gryffinn,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.27997314995776335,2026-04-04 20:17:46+00:00,2026-02-21T22:57:01Z
Cryogen,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,0.244065424781055,2026-04-04 20:17:46+00:00,2026-02-21T22:57:01Z
Massu,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.17683229809940265,2026-04-04 20:17:46+00:00,2026-02-21T22:57:01Z
Gakgos,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.3007038930504916,2026-04-04 20:17:46+00:00,2026-02-21T22:57:01Z
Quad,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.04934419163484169,2026-04-04 20:17:46+00:00,2026-02-21T22:57:01Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.16422512485322865,2026-04-04 20:17:46+00:00,2026-02-27T23:47:08Z
Josedeodo,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,0.2970878292473799,2026-04-04 20:17:46+00:00,2026-02-27T23:47:08Z
Quid,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,0.11206516712403759,2026-04-04 20:17:46+00:00,2026-02-27T23:47:08Z
Yeon,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.3377658297384783,2026-04-04 20:17:46+00:00,2026-02-27T23:47:08Z
Morgan,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.14374922370543083,2026-04-04 20:17:46+00:00,2026-02-27T23:47:08Z
Zinie,oe:team:b360f1d729b0a8e0f29a5243c4200fa,MID,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.8528013172508607,2026-04-04 20:17:46+00:00,2026-02-08T22:13:29Z
Bvoy,oe:team:b360f1d729b0a8e0f29a5243c4200fa,BOT,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.10988795947500021,2026-04-04 20:17:46+00:00,2026-02-08T22:13:29Z
Contractz,oe:team:b360f1d729b0a8e0f29a5243c4200fa,JGL,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.4162035080856425,2026-04-04 20:17:46+00:00,2026-02-08T22:13:29Z
Ceos,oe:team:b360f1d729b0a8e0f29a5243c4200fa,SUP,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.1778405389433837,2026-04-04 20:17:46+00:00,2026-02-08T22:13:29Z
Fudge,oe:team:b360f1d729b0a8e0f29a5243c4200fa,TOP,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,0.011663928158436091,2026-04-04 20:17:46+00:00,2026-02-08T22:13:29Z
Isles,oe:team:da1143bf9a245b78a8dc86417de85b3,SUP,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.24337342307777263,2026-04-04 20:17:46+00:00,2026-03-02T00:22:41Z
Berserker,oe:team:da1143bf9a245b78a8dc86417de85b3,BOT,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.2133360874156546,2026-04-04 20:17:46+00:00,2026-03-02T00:22:41Z
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.11014443425274204,2026-04-04 20:17:46+00:00,2026-03-02T00:22:41Z
Inspired,oe:team:da1143bf9a245b78a8dc86417de85b3,JGL,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.17503852884207874,2026-04-04 20:17:46+00:00,2026-03-02T00:22:41Z
Saint,oe:team:da1143bf9a245b78a8dc86417de85b3,MID,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.08953524437000039,2026-04-04 20:17:46+00:00,2026-03-02T00:22:41Z
DARKWINGS,oe:team:f90422f1cbcb24bc2a855202582ec29,MID,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.13484061294623814,2026-04-04 20:17:46+00:00,2026-03-01T00:00:08Z
Impact,oe:team:f90422f1cbcb24bc2a855202582ec29,TOP,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,0.04522259676999523,2026-04-04 20:17:46+00:00,2026-03-01T00:00:08Z
HamBak,oe:team:f90422f1cbcb24bc2a855202582ec29,JGL,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,0.09251639830787699,2026-04-04 20:17:46+00:00,2026-03-01T00:00:08Z
huhi,oe:team:f90422f1cbcb24bc2a855202582ec29,SUP,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,0.05519406881318775,2026-04-04 20:17:46+00:00,2026-03-01T00:00:08Z
Rahel,oe:team:f90422f1cbcb24bc2a855202582ec29,BOT,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,0.024936107105877493,2026-04-04 20:17:46+00:00,2026-03-01T00:00:08Z
Zven,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.03330115479698947,2026-04-04 20:17:46+00:00,2026-03-02T00:22:41Z
Thanatos,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.13459476731623238,2026-04-04 20:17:46+00:00,2026-03-02T00:22:41Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,0.02830206640191408,2026-04-04 20:17:46+00:00,2026-03-02T00:22:41Z
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,0.03939732519634904,2026-04-04 20:17:46+00:00,2026-03-02T00:22:41Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:74efed7e4a28a304cc30,2026-04-04 20:17:46+00:00,-0.00016799403181528723,2026-04-04 20:17:46+00:00,2026-03-02T00:22:41Z
eXyu,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.2551951723968862,2026-04-11 20:08:26+00:00,2026-04-05T23:45:44Z
FBI,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.01134847021569674,2026-04-11 20:08:26+00:00,2026-04-05T23:45:44Z
Ignar,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.3354246983810326,2026-04-11 20:08:26+00:00,2026-04-05T23:45:44Z
Photon,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,0.02455345315757238,2026-04-11 20:08:26+00:00,2026-04-05T23:45:44Z
Palafox,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.420718687530735,2026-04-11 20:08:26+00:00,2026-04-05T23:45:44Z
sajed,oe:team:289284911fb6f41c0ccaecc3a0c2891,BOT,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.5662846341466792,2026-04-11 20:08:26+00:00,2026-04-05T00:42:52Z
Castle,oe:team:289284911fb6f41c0ccaecc3a0c2891,TOP,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.05827581744751277,2026-04-11 20:08:26+00:00,2026-04-05T00:42:52Z
KryRa,oe:team:289284911fb6f41c0ccaecc3a0c2891,JGL,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,0.15201180858602956,2026-04-11 20:08:26+00:00,2026-04-05T00:42:52Z
Callme,oe:team:289284911fb6f41c0ccaecc3a0c2891,MID,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,0.13327331851978602,2026-04-11 20:08:26+00:00,2026-04-05T00:42:52Z
Lyonz,oe:team:289284911fb6f41c0ccaecc3a0c2891,SUP,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.14342998662402834,2026-04-11 20:08:26+00:00,2026-04-05T00:42:52Z
Gryffinn,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.27826184482249405,2026-04-11 20:08:26+00:00,2026-04-05T21:51:16Z
Cryogen,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,0.18403969410279533,2026-04-11 20:08:26+00:00,2026-04-05T21:51:16Z
Massu,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.18481795135818288,2026-04-11 20:08:26+00:00,2026-04-05T21:51:16Z
Gakgos,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.39797779024889846,2026-04-11 20:08:26+00:00,2026-04-05T21:51:16Z
Quad,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.11025217953325304,2026-04-11 20:08:26+00:00,2026-04-05T21:51:16Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.18164882586858216,2026-04-11 20:08:26+00:00,2026-04-05T21:51:16Z
Josedeodo,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,0.247670351928794,2026-04-11 20:08:26+00:00,2026-04-05T21:51:16Z
Quid,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,0.07575580336931069,2026-04-11 20:08:26+00:00,2026-04-05T21:51:16Z
Yeon,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.3094065552004628,2026-04-11 20:08:26+00:00,2026-04-05T21:51:16Z
Morgan,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.31865076214773363,2026-04-11 20:08:26+00:00,2026-04-05T21:51:16Z
Zinie,oe:team:b360f1d729b0a8e0f29a5243c4200fa,MID,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.7039278924062267,2026-04-11 20:08:26+00:00,2026-04-05T23:45:44Z
Bvoy,oe:team:b360f1d729b0a8e0f29a5243c4200fa,BOT,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.08806517839254648,2026-04-11 20:08:26+00:00,2026-04-05T23:45:44Z
Contractz,oe:team:b360f1d729b0a8e0f29a5243c4200fa,JGL,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.38238785227320893,2026-04-11 20:08:26+00:00,2026-04-05T23:45:44Z
Ceos,oe:team:b360f1d729b0a8e0f29a5243c4200fa,SUP,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.09712708696751078,2026-04-11 20:08:26+00:00,2026-04-05T23:45:44Z
Fudge,oe:team:b360f1d729b0a8e0f29a5243c4200fa,TOP,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.062234938072956485,2026-04-11 20:08:26+00:00,2026-04-05T23:45:44Z
Isles,oe:team:da1143bf9a245b78a8dc86417de85b3,SUP,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.25561345722358747,2026-04-11 20:08:26+00:00,2026-04-04T22:00:50Z
Berserker,oe:team:da1143bf9a245b78a8dc86417de85b3,BOT,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.20495140722052602,2026-04-11 20:08:26+00:00,2026-04-04T22:00:50Z
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.11669636870924813,2026-04-11 20:08:26+00:00,2026-04-04T22:00:50Z
Inspired,oe:team:da1143bf9a245b78a8dc86417de85b3,JGL,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.21619628632073604,2026-04-11 20:08:26+00:00,2026-04-04T22:00:50Z
Saint,oe:team:da1143bf9a245b78a8dc86417de85b3,MID,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.17032801028664618,2026-04-11 20:08:26+00:00,2026-04-04T22:00:50Z
DARKWINGS,oe:team:f90422f1cbcb24bc2a855202582ec29,MID,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.18573513058708976,2026-04-11 20:08:26+00:00,2026-04-05T00:42:52Z
Impact,oe:team:f90422f1cbcb24bc2a855202582ec29,TOP,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.06514620268063948,2026-04-11 20:08:26+00:00,2026-04-05T00:42:52Z
HamBak,oe:team:f90422f1cbcb24bc2a855202582ec29,JGL,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,0.15291143034590343,2026-04-11 20:08:26+00:00,2026-04-05T00:42:52Z
huhi,oe:team:f90422f1cbcb24bc2a855202582ec29,SUP,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.020884516332626828,2026-04-11 20:08:26+00:00,2026-04-05T00:42:52Z
Rahel,oe:team:f90422f1cbcb24bc2a855202582ec29,BOT,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.048577909608385116,2026-04-11 20:08:26+00:00,2026-04-05T00:42:52Z
Zven,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.11997244221753266,2026-04-11 20:08:26+00:00,2026-04-04T22:00:50Z
Thanatos,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.09311873024247772,2026-04-11 20:08:26+00:00,2026-04-04T22:00:50Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.005196978876079111,2026-04-11 20:08:26+00:00,2026-04-04T22:00:50Z
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,0.06410636550638368,2026-04-11 20:08:26+00:00,2026-04-04T22:00:50Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:fc48b32f725285a09f66,2026-04-11 20:08:26+00:00,-0.10371724598034354,2026-04-11 20:08:26+00:00,2026-04-04T22:00:50Z
eXyu,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.3422151598795991,2026-04-18 20:07:45+00:00,2026-04-11T23:40:13Z
FBI,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.14727849077913827,2026-04-18 20:07:45+00:00,2026-04-11T23:40:13Z
Ignar,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.36842348543844866,2026-04-18 20:07:45+00:00,2026-04-11T23:40:13Z
Photon,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.0002168088675922237,2026-04-18 20:07:45+00:00,2026-04-11T23:40:13Z
Palafox,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.45956956202880733,2026-04-18 20:07:45+00:00,2026-04-11T23:40:13Z
sajed,oe:team:289284911fb6f41c0ccaecc3a0c2891,BOT,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.5152854128550233,2026-04-18 20:07:45+00:00,2026-04-12T21:00:02Z
Castle,oe:team:289284911fb6f41c0ccaecc3a0c2891,TOP,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,0.025355001979625973,2026-04-18 20:07:45+00:00,2026-04-12T21:00:02Z
KryRa,oe:team:289284911fb6f41c0ccaecc3a0c2891,JGL,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.14197316695456622,2026-04-18 20:07:45+00:00,2026-04-12T21:00:02Z
Callme,oe:team:289284911fb6f41c0ccaecc3a0c2891,MID,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.10693200533090592,2026-04-18 20:07:45+00:00,2026-04-12T21:00:02Z
Lyonz,oe:team:289284911fb6f41c0ccaecc3a0c2891,SUP,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.11651795904069914,2026-04-18 20:07:45+00:00,2026-04-12T21:00:02Z
Gryffinn,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.26279372864256406,2026-04-18 20:07:45+00:00,2026-04-12T21:00:02Z
Cryogen,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,0.1811559643581633,2026-04-18 20:07:45+00:00,2026-04-12T21:00:02Z
Massu,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.18503530341444085,2026-04-18 20:07:45+00:00,2026-04-12T21:00:02Z
Gakgos,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.31222261514970406,2026-04-18 20:07:45+00:00,2026-04-12T21:00:02Z
Quad,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.09743898340195546,2026-04-18 20:07:45+00:00,2026-04-12T21:00:02Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.1792915001186539,2026-04-18 20:07:45+00:00,2026-04-11T20:55:34Z
Josedeodo,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,0.20533865776811802,2026-04-18 20:07:45+00:00,2026-04-11T20:55:34Z
Quid,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,0.0023966498570313056,2026-04-18 20:07:45+00:00,2026-04-11T20:55:34Z
Yeon,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.3217300055063687,2026-04-18 20:07:45+00:00,2026-04-11T20:55:34Z
Morgan,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.30942945499041136,2026-04-18 20:07:45+00:00,2026-04-11T20:55:34Z
Zinie,oe:team:b360f1d729b0a8e0f29a5243c4200fa,MID,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.6628157757570405,2026-04-18 20:07:45+00:00,2026-04-11T20:55:34Z
Bvoy,oe:team:b360f1d729b0a8e0f29a5243c4200fa,BOT,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.19933948138729993,2026-04-18 20:07:45+00:00,2026-04-11T20:55:34Z
Contractz,oe:team:b360f1d729b0a8e0f29a5243c4200fa,JGL,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.22646558081580515,2026-04-18 20:07:45+00:00,2026-04-11T20:55:34Z
Ceos,oe:team:b360f1d729b0a8e0f29a5243c4200fa,SUP,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.23842167743939272,2026-04-18 20:07:45+00:00,2026-04-11T20:55:34Z
Fudge,oe:team:b360f1d729b0a8e0f29a5243c4200fa,TOP,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.19935380258231392,2026-04-18 20:07:45+00:00,2026-04-11T20:55:34Z
Isles,oe:team:da1143bf9a245b78a8dc86417de85b3,SUP,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.21268052567457926,2026-04-18 20:07:45+00:00,2026-04-11T23:40:13Z
Berserker,oe:team:da1143bf9a245b78a8dc86417de85b3,BOT,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.09509768423526763,2026-04-18 20:07:45+00:00,2026-04-11T23:40:13Z
Dhokla,oe:team:da1143bf9a245b78a8dc86417de85b3,TOP,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.0950378401267102,2026-04-18 20:07:45+00:00,2026-04-11T23:40:13Z
Inspired,oe:team:da1143bf9a245b78a8dc86417de85b3,JGL,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.2555625485627431,2026-04-18 20:07:45+00:00,2026-04-11T23:40:13Z
Saint,oe:team:da1143bf9a245b78a8dc86417de85b3,MID,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.20856740237361399,2026-04-18 20:07:45+00:00,2026-04-11T23:40:13Z
DARKWINGS,oe:team:f90422f1cbcb24bc2a855202582ec29,MID,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.21159196496964577,2026-04-18 20:07:45+00:00,2026-04-12T23:30:01Z
Impact,oe:team:f90422f1cbcb24bc2a855202582ec29,TOP,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.03446685490602715,2026-04-18 20:07:45+00:00,2026-04-12T23:30:01Z
HamBak,oe:team:f90422f1cbcb24bc2a855202582ec29,JGL,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,0.16826109443394238,2026-04-18 20:07:45+00:00,2026-04-12T23:30:01Z
huhi,oe:team:f90422f1cbcb24bc2a855202582ec29,SUP,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,0.026742031045805446,2026-04-18 20:07:45+00:00,2026-04-12T23:30:01Z
Rahel,oe:team:f90422f1cbcb24bc2a855202582ec29,BOT,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,0.0782222625413485,2026-04-18 20:07:45+00:00,2026-04-12T23:30:01Z
Zven,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.13809087344017915,2026-04-18 20:07:45+00:00,2026-04-12T23:30:01Z
Thanatos,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.12304035029480011,2026-04-18 20:07:45+00:00,2026-04-12T23:30:01Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.0687814707188325,2026-04-18 20:07:45+00:00,2026-04-12T23:30:01Z
APA,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,0.06891478903996145,2026-04-18 20:07:45+00:00,2026-04-12T23:30:01Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:9ad9f360f988761d91c1,2026-04-18 20:07:45+00:00,-0.07985377203663026,2026-04-18 20:07:45+00:00,2026-04-12T23:30:01Z
eXyu,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:b0a60cf2f3d3558f5e56,2026-04-25 20:09:02+00:00,-0.23342373685582696,2026-04-25 20:09:02+00:00,2026-04-19T23:52:55Z
FBI,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:b0a60cf2f3d3558f5e56,2026-04-25 20:09:02+00:00,-0.1410557278729915,2026-04-25 20:09:02+00:00,2026-04-19T23:52:55Z
Ignar,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:b0a60cf2f3d3558f5e56,2026-04-25 20:09:02+00:00,-0.25215434018752353,2026-04-25 20:09:02+00:00,2026-04-19T23:52:55Z
Photon,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:b0a60cf2f3d3558f5e56,2026-04-25 20:09:02+00:00,-0.016591959844811904,2026-04-25 20:09:02+00:00,2026-04-19T23:52:55Z
Palafox,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:b0a60cf2f3d3558f5e56,2026-04-25 20:09:02+00:00,-0.3497334813010329,2026-04-25 20:09:02+00:00,2026-04-19T23:52:55Z
sajed,oe:team:289284911fb6f41c0ccaecc3a0c2891,BOT,period:b0a60cf2f3d3558f5e56,2026-04-25 20:09:02+00:00,-0.6997600941127723,2026-04-25 20:09:02+00:00,2026-04-18T20:49:34Z
Castle,oe:team:289284911fb6f41c0ccaecc3a0c2891,TOP,period:b0a60cf2f3d3558f5e56,2026-04-25 20:09:02+00:00,-0.03451452324334903,2026-04-25 20:09:02+00:00,2026-04-18T20:49:34Z
KryRa,oe:team:289284911fb6f41c0ccaecc3a0c2891,JGL,period:b0a60cf2f3d3558f5e56,2026-04-25 20:09:02+00:00,-0.07760239337068103,2026-04-25 20:09:02+00:00,2026-04-18T20:49:34Z
Callme,oe:team:289284911fb6f41c0ccaecc3a0c2891,MID,period:b0a60cf2f3d3558f5e56,2026-04-25 20:09:02+00:00,-0.0635327930853317,2026-04-25 20:09:02+00:00,2026-04-18T20:49:34Z
Lyonz,oe:team:289284911fb6f41c0ccaecc3a0c2891,SUP,period:b0a60cf2f3d3558f5e56,2026-04-25 20:09:02+00:00,-0.21974679450933168,2026-04-25 20:09:02+00:00,2026-04-18T20:49:34Z
Gryffinn,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:b0a60cf2f3d3558f5e56,2026-04-25 20:09:02+00:00,-0.18841159416658823,2026-04-25 20:09:02+00:00,2026-04-18T23:15:41Z
Cryogen,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:b0a60cf2f3d3558f5e56,2026-04-25 20:09:02+00:00,0.2596522444317876,2026-04-25 20:09:02+00:00,2026-04-18T23:15:41Z
Massu,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:b0a60cf2f3d3558f5e56,2026-04-25 20:09:02+00:00,-0.24900325143287436,2026-04-25 20:09:02+00:00,2026-04-18T23:15:41Z
