player,team_id,role,prediction_period_id,target_cutoff,roster_continuity,team_change,role_change,source_cutoff,latest_source_match_timestamp
Berserker,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:ea10f8bb7f189dc4197a,2024-06-22 20:11:50+00:00,1.0,False,False,2024-06-22 20:11:50+00:00,2024-06-16T00:41:03Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:ea10f8bb7f189dc4197a,2024-06-22 20:11:50+00:00,1.0,False,False,2024-06-22 20:11:50+00:00,2024-06-16T00:41:03Z
Jojopyun,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:ea10f8bb7f189dc4197a,2024-06-22 20:11:50+00:00,1.0,False,False,2024-06-22 20:11:50+00:00,2024-06-16T00:41:03Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:ea10f8bb7f189dc4197a,2024-06-22 20:11:50+00:00,1.0,False,False,2024-06-22 20:11:50+00:00,2024-06-16T00:41:03Z
Zven,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T22:47:46Z
Isles,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T22:47:46Z
Jensen,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T22:47:46Z
Licorice,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T22:47:46Z
Spica,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T22:47:46Z
Busio,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T21:52:38Z
Bwipo,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T21:52:38Z
Inspired,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T21:52:38Z
Massu,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T21:52:38Z
Quad,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T21:52:38Z
Sniper,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T22:47:46Z
Meech,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T22:47:46Z
River,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T22:47:46Z
Quid,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T22:47:46Z
Eyla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T22:47:46Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T23:33:13Z
UmTi,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T23:33:13Z
Impact,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T23:33:13Z
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T23:33:13Z
Yeon,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T23:33:13Z
Bvoy,oe:team:b360f1d729b0a8e0f29a5243c4200fa,BOT,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T23:33:13Z
Zeyzal,oe:team:b360f1d729b0a8e0f29a5243c4200fa,SUP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T23:33:13Z
Tomio,oe:team:b360f1d729b0a8e0f29a5243c4200fa,JGL,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T23:33:13Z
FakeGod,oe:team:b360f1d729b0a8e0f29a5243c4200fa,TOP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T23:33:13Z
Insanity,oe:team:b360f1d729b0a8e0f29a5243c4200fa,MID,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T23:33:13Z
Mask,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T20:56:48Z
Tactical,oe:team:c334c629fea759876e9e04afbe4aee7,BOT,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T20:56:48Z
Castle,oe:team:c334c629fea759876e9e04afbe4aee7,TOP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T20:56:48Z
Olleh,oe:team:c334c629fea759876e9e04afbe4aee7,SUP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T20:56:48Z
Armao,oe:team:c334c629fea759876e9e04afbe4aee7,JGL,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T20:56:48Z
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T21:52:38Z
FBI,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,BOT,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T21:52:38Z
Contractz,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,JGL,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T21:52:38Z
huhi,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,SUP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T21:52:38Z
Palafox,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,MID,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-23T21:52:38Z
Thanatos,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T20:56:48Z
Berserker,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T20:56:48Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T20:56:48Z
Jojopyun,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T20:56:48Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:fb51ebc6418ce68c46c6,2024-06-27 20:07:21+00:00,1.0,False,False,2024-06-27 20:07:21+00:00,2024-06-22T20:56:48Z
Zven,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-28T22:16:26Z
Isles,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-28T22:16:26Z
Jensen,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-28T22:16:26Z
Licorice,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-28T22:16:26Z
Spica,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-28T22:16:26Z
Busio,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-28T22:16:26Z
Bwipo,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-28T22:16:26Z
Inspired,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-28T22:16:26Z
Massu,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-28T22:16:26Z
Quad,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-28T22:16:26Z
Sniper,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T22:55:43Z
Meech,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T22:55:43Z
River,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T22:55:43Z
Quid,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T22:55:43Z
Eyla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T22:55:43Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T22:55:43Z
UmTi,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T22:55:43Z
Impact,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T22:55:43Z
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T22:55:43Z
Yeon,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T22:55:43Z
Bvoy,oe:team:b360f1d729b0a8e0f29a5243c4200fa,BOT,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,0.8,False,False,2024-07-20 20:10:15+00:00,2024-06-28T20:47:05Z
Zeyzal,oe:team:b360f1d729b0a8e0f29a5243c4200fa,SUP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,0.8,False,False,2024-07-20 20:10:15+00:00,2024-06-28T20:47:05Z
Bugi,oe:team:b360f1d729b0a8e0f29a5243c4200fa,JGL,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,0.8,False,False,2024-07-20 20:10:15+00:00,2024-03-10T21:46:38Z
FakeGod,oe:team:b360f1d729b0a8e0f29a5243c4200fa,TOP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,0.8,False,False,2024-07-20 20:10:15+00:00,2024-06-28T20:47:05Z
Insanity,oe:team:b360f1d729b0a8e0f29a5243c4200fa,MID,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,0.8,False,False,2024-07-20 20:10:15+00:00,2024-06-28T20:47:05Z
Mask,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T20:56:17Z
Tactical,oe:team:c334c629fea759876e9e04afbe4aee7,BOT,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T20:56:17Z
Castle,oe:team:c334c629fea759876e9e04afbe4aee7,TOP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T20:56:17Z
Olleh,oe:team:c334c629fea759876e9e04afbe4aee7,SUP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T20:56:17Z
Armao,oe:team:c334c629fea759876e9e04afbe4aee7,JGL,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T20:56:17Z
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T20:56:17Z
FBI,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,BOT,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T20:56:17Z
Contractz,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,JGL,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T20:56:17Z
huhi,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,SUP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T20:56:17Z
Palafox,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,MID,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-27T20:56:17Z
Thanatos,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-28T20:47:05Z
Berserker,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-28T20:47:05Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-28T20:47:05Z
Jojopyun,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-28T20:47:05Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:0f3dd675ff7b55987f43,2024-07-20 20:10:15+00:00,1.0,False,False,2024-07-20 20:10:15+00:00,2024-06-28T20:47:05Z
Zven,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T21:46:03Z
Isles,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T21:46:03Z
Jensen,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T21:46:03Z
Licorice,oe:team:0dbb780176ecad18f17292d1f5653af,TOP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T21:46:03Z
Spica,oe:team:0dbb780176ecad18f17292d1f5653af,JGL,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T21:46:03Z
Busio,oe:team:2e66da41dc460dd378e3bcc57042d31,SUP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T23:21:38Z
Bwipo,oe:team:2e66da41dc460dd378e3bcc57042d31,TOP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T23:21:38Z
Inspired,oe:team:2e66da41dc460dd378e3bcc57042d31,JGL,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T23:21:38Z
Massu,oe:team:2e66da41dc460dd378e3bcc57042d31,BOT,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T23:21:38Z
Quad,oe:team:2e66da41dc460dd378e3bcc57042d31,MID,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T23:21:38Z
Sniper,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,TOP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T20:54:21Z
Meech,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,BOT,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T20:54:21Z
River,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,JGL,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T20:54:21Z
Quid,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,MID,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T20:54:21Z
Eyla,oe:team:4bd1751425ef6a9bc9d4d8e9385b4a6,SUP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T20:54:21Z
CoreJJ,oe:team:8eb884e168f28402ce685bedebb5250,SUP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T21:46:03Z
UmTi,oe:team:8eb884e168f28402ce685bedebb5250,JGL,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T21:46:03Z
Impact,oe:team:8eb884e168f28402ce685bedebb5250,TOP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T21:46:03Z
APA,oe:team:8eb884e168f28402ce685bedebb5250,MID,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T21:46:03Z
Yeon,oe:team:8eb884e168f28402ce685bedebb5250,BOT,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T21:46:03Z
Bvoy,oe:team:b360f1d729b0a8e0f29a5243c4200fa,BOT,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T22:53:27Z
Zeyzal,oe:team:b360f1d729b0a8e0f29a5243c4200fa,SUP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T22:53:27Z
Bugi,oe:team:b360f1d729b0a8e0f29a5243c4200fa,JGL,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T22:53:27Z
FakeGod,oe:team:b360f1d729b0a8e0f29a5243c4200fa,TOP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T22:53:27Z
Insanity,oe:team:b360f1d729b0a8e0f29a5243c4200fa,MID,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T22:53:27Z
Mask,oe:team:c334c629fea759876e9e04afbe4aee7,MID,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T23:21:38Z
Tactical,oe:team:c334c629fea759876e9e04afbe4aee7,BOT,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T23:21:38Z
Castle,oe:team:c334c629fea759876e9e04afbe4aee7,TOP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T23:21:38Z
Olleh,oe:team:c334c629fea759876e9e04afbe4aee7,SUP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T23:21:38Z
Armao,oe:team:c334c629fea759876e9e04afbe4aee7,JGL,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-20T23:21:38Z
Dhokla,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,TOP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T22:53:27Z
FBI,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,BOT,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T22:53:27Z
Contractz,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,JGL,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T22:53:27Z
huhi,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,SUP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T22:53:27Z
Palafox,oe:team:e758ebe9a5a2cc81b9c8078479c2d87,MID,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T22:53:27Z
Thanatos,oe:team:fc8e90107dabb9a35c490b0d86adea0,TOP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T20:54:21Z
Berserker,oe:team:fc8e90107dabb9a35c490b0d86adea0,BOT,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T20:54:21Z
Vulcan,oe:team:fc8e90107dabb9a35c490b0d86adea0,SUP,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T20:54:21Z
Jojopyun,oe:team:fc8e90107dabb9a35c490b0d86adea0,MID,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T20:54:21Z
Blaber,oe:team:fc8e90107dabb9a35c490b0d86adea0,JGL,period:29c7eddc03e68fe96070,2024-07-27 20:09:19+00:00,1.0,False,False,2024-07-27 20:09:19+00:00,2024-07-21T20:54:21Z
Zven,oe:team:0dbb780176ecad18f17292d1f5653af,BOT,period:03ffd32cfddfafb63d73,2024-08-03 20:08:15+00:00,1.0,False,False,2024-08-03 20:08:15+00:00,2024-07-27T22:39:35Z
Isles,oe:team:0dbb780176ecad18f17292d1f5653af,SUP,period:03ffd32cfddfafb63d73,2024-08-03 20:08:15+00:00,1.0,False,False,2024-08-03 20:08:15+00:00,2024-07-27T22:39:35Z
Jensen,oe:team:0dbb780176ecad18f17292d1f5653af,MID,period:03ffd32cfddfafb63d73,2024-08-03 20:08:15+00:00,1.0,False,False,2024-08-03 20:08:15+00:00,2024-07-27T22:39:35Z
