fixture_id,season,competition_id,split_id,stage_id,prediction_period_id,period_label,period_sequence,prediction_lock_utc,period_end_utc,scheduled_start_utc,team_a_source,team_b_source,team_a_id,team_b_id,best_of,source_type,source_name,source_url,provenance_class,fixed_before_prediction,schedule_change_flag,period_mapping_method,validation_status,notes
fixture:b5cf9ba3736dd82cb69c,2025,LCS,LCS:2025:split1,LCS:2025:split1:regular,period:ee078790277fa6a5a0ce,LCS:2025:split1:regular:event-group-01,1,2025-01-25T21:14:31Z,2025-01-26T23:52:28Z,2025-01-25T21:00:00Z,FlyQuest,Shopify Rebellion,team:flyquest,team:shopify_rebellion,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 1 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_1,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:d6aaaa30b7b54fa498ec,2025,LCS,LCS:2025:split1,LCS:2025:split1:regular,period:ee078790277fa6a5a0ce,LCS:2025:split1:regular:event-group-01,1,2025-01-25T21:14:31Z,2025-01-26T23:52:28Z,2025-01-26T00:00:00Z,LYON,Cloud9,team:lyon,team:cloud9,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 1 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_1,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:6a4d38f790f5ee1de09f,2025,LCS,LCS:2025:split1,LCS:2025:split1:regular,period:ee078790277fa6a5a0ce,LCS:2025:split1:regular:event-group-01,1,2025-01-25T21:14:31Z,2025-01-26T23:52:28Z,2025-01-26T21:00:00Z,100 Thieves,Disguised,team:100_thieves,team:disguised,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 1 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_1,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:502ddbb5f6341a798255,2025,LCS,LCS:2025:split1,LCS:2025:split1:regular,period:ee078790277fa6a5a0ce,LCS:2025:split1:regular:event-group-01,1,2025-01-25T21:14:31Z,2025-01-26T23:52:28Z,2025-01-27T00:00:00Z,Team Liquid,Dignitas,team:team_liquid,team:dignitas,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 1 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_1,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:75abbd2242f90ae073c6,2025,LCS,LCS:2025:split1,LCS:2025:split1:regular,period:b08144b94745feadc04c,LCS:2025:split1:regular:event-group-02,2,2025-02-01T21:06:58Z,2025-02-03T02:54:42Z,2025-02-01T21:00:00Z,Shopify Rebellion,LYON,team:shopify_rebellion,team:lyon,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 1 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_1,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:421b5415209dcb20ad1e,2025,LCS,LCS:2025:split1,LCS:2025:split1:regular,period:b08144b94745feadc04c,LCS:2025:split1:regular:event-group-02,2,2025-02-01T21:06:58Z,2025-02-03T02:54:42Z,2025-02-02T00:00:00Z,Dignitas,Disguised,team:dignitas,team:disguised,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 1 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_1,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:c88fe1b25f40ab5f1fc4,2025,LCS,LCS:2025:split1,LCS:2025:split1:regular,period:b08144b94745feadc04c,LCS:2025:split1:regular:event-group-02,2,2025-02-01T21:06:58Z,2025-02-03T02:54:42Z,2025-02-02T21:00:00Z,Team Liquid,100 Thieves,team:team_liquid,team:100_thieves,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 1 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_1,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:b594d65cbd7c5869f029,2025,LCS,LCS:2025:split1,LCS:2025:split1:regular,period:b08144b94745feadc04c,LCS:2025:split1:regular:event-group-02,2,2025-02-01T21:06:58Z,2025-02-03T02:54:42Z,2025-02-03T00:00:00Z,FlyQuest,Cloud9,team:flyquest,team:cloud9,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 1 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_1,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:f393928ee4d6a87c8b1f,2025,LCS,LCS:2025:split1,LCS:2025:split1:regular,period:b08144b94745feadc04c,LCS:2025:split1:regular:event-group-02,2,2025-02-01T21:06:58Z,2025-02-03T02:54:42Z,2025-02-03T03:00:00Z,100 Thieves,Cloud9,team:100_thieves,team:cloud9,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 1 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_1,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:154471a039032cb50957,2025,LCS,LCS:2025:split1,LCS:2025:split1:regular,period:bcc5730448bc2219d32a,LCS:2025:split1:regular:event-group-03,3,2025-02-09T21:07:49Z,2025-02-10T00:46:00Z,2025-02-09T21:00:00Z,Team Liquid,Shopify Rebellion,team:team_liquid,team:shopify_rebellion,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 1 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_1,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:4a372476cfdc040c4c5f,2025,LCS,LCS:2025:split1,LCS:2025:split1:regular,period:bcc5730448bc2219d32a,LCS:2025:split1:regular:event-group-03,3,2025-02-09T21:07:49Z,2025-02-10T00:46:00Z,2025-02-10T00:00:00Z,FlyQuest,Dignitas,team:flyquest,team:dignitas,3,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 1 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_1,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:a10f2a23237d3120dd54,2025,LCS,LCS:2025:split1,LCS:2025:split1:regular,period:bcc5730448bc2219d32a,LCS:2025:split1:regular:event-group-03,3,2025-02-09T21:07:49Z,2025-02-10T00:46:00Z,2025-02-10T03:00:00Z,FlyQuest,Team Liquid,team:flyquest,team:team_liquid,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 1 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_1,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:56e54097293154b4009b,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:5a5260defef5072643d0,LCS:2025:split2:regular:event-group-01,1,2025-04-05T20:14:15Z,2025-04-06T23:23:09Z,2025-04-05T20:00:00Z,Team Liquid,FlyQuest,team:team_liquid,team:flyquest,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:74bac0bb6e7b44856884,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:5a5260defef5072643d0,LCS:2025:split2:regular:event-group-01,1,2025-04-05T20:14:15Z,2025-04-06T23:23:09Z,2025-04-05T21:00:00Z,Shopify Rebellion,Dignitas,team:shopify_rebellion,team:dignitas,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:cacdac7c893f4ecee20e,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:5a5260defef5072643d0,LCS:2025:split2:regular:event-group-01,1,2025-04-05T20:14:15Z,2025-04-06T23:23:09Z,2025-04-05T22:00:00Z,Cloud9,100 Thieves,team:cloud9,team:100_thieves,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:1a476e1d1408ace332ce,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:5a5260defef5072643d0,LCS:2025:split2:regular:event-group-01,1,2025-04-05T20:14:15Z,2025-04-06T23:23:09Z,2025-04-05T23:00:00Z,Disguised,LYON,team:disguised,team:lyon,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:bc56a151e2c748046d2e,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:5a5260defef5072643d0,LCS:2025:split2:regular:event-group-01,1,2025-04-05T20:14:15Z,2025-04-06T23:23:09Z,2025-04-06T20:00:00Z,Cloud9,Shopify Rebellion,team:cloud9,team:shopify_rebellion,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:7a45189a80ea884b0749,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:5a5260defef5072643d0,LCS:2025:split2:regular:event-group-01,1,2025-04-05T20:14:15Z,2025-04-06T23:23:09Z,2025-04-06T21:00:00Z,Team Liquid,100 Thieves,team:team_liquid,team:100_thieves,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:8e31e9306d9507e3ee22,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:5a5260defef5072643d0,LCS:2025:split2:regular:event-group-01,1,2025-04-05T20:14:15Z,2025-04-06T23:23:09Z,2025-04-06T22:00:00Z,FlyQuest,Disguised,team:flyquest,team:disguised,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:f6f461c498669a18f874,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:5a5260defef5072643d0,LCS:2025:split2:regular:event-group-01,1,2025-04-05T20:14:15Z,2025-04-06T23:23:09Z,2025-04-06T23:00:00Z,LYON,Dignitas,team:lyon,team:dignitas,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:b7553877fd54288f65d7,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:fb622d9f67b0d1bacd81,LCS:2025:split2:regular:event-group-02,2,2025-04-12T20:06:56Z,2025-04-13T22:48:13Z,2025-04-12T20:00:00Z,Cloud9,Disguised,team:cloud9,team:disguised,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:950ed7d33c63935a54c7,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:fb622d9f67b0d1bacd81,LCS:2025:split2:regular:event-group-02,2,2025-04-12T20:06:56Z,2025-04-13T22:48:13Z,2025-04-12T21:00:00Z,100 Thieves,FlyQuest,team:100_thieves,team:flyquest,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:4e788fe45101dfc561dd,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:fb622d9f67b0d1bacd81,LCS:2025:split2:regular:event-group-02,2,2025-04-12T20:06:56Z,2025-04-13T22:48:13Z,2025-04-12T22:00:00Z,Dignitas,Team Liquid,team:dignitas,team:team_liquid,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:774cf4ea38d48fbab515,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:fb622d9f67b0d1bacd81,LCS:2025:split2:regular:event-group-02,2,2025-04-12T20:06:56Z,2025-04-13T22:48:13Z,2025-04-12T23:00:00Z,Shopify Rebellion,LYON,team:shopify_rebellion,team:lyon,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:373c9dd8b791494ccb26,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:fb622d9f67b0d1bacd81,LCS:2025:split2:regular:event-group-02,2,2025-04-12T20:06:56Z,2025-04-13T22:48:13Z,2025-04-13T20:00:00Z,100 Thieves,Disguised,team:100_thieves,team:disguised,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:78575463867f3a531577,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:fb622d9f67b0d1bacd81,LCS:2025:split2:regular:event-group-02,2,2025-04-12T20:06:56Z,2025-04-13T22:48:13Z,2025-04-13T21:00:00Z,Shopify Rebellion,FlyQuest,team:shopify_rebellion,team:flyquest,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:78fd60469d06efbcac30,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:fb622d9f67b0d1bacd81,LCS:2025:split2:regular:event-group-02,2,2025-04-12T20:06:56Z,2025-04-13T22:48:13Z,2025-04-13T22:00:00Z,Team Liquid,LYON,team:team_liquid,team:lyon,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:99025ff11ae2a0076f89,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:fb622d9f67b0d1bacd81,LCS:2025:split2:regular:event-group-02,2,2025-04-12T20:06:56Z,2025-04-13T22:48:13Z,2025-04-13T23:00:00Z,Cloud9,Dignitas,team:cloud9,team:dignitas,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:b0c1d70ec053ac45d38b,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:ab17bbbf5d12cdddc770,LCS:2025:split2:regular:event-group-03,3,2025-04-19T20:08:34Z,2025-04-21T22:34:22Z,2025-04-19T20:00:00Z,FlyQuest,LYON,team:flyquest,team:lyon,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:a16fe5525bf6c1bc35c9,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:ab17bbbf5d12cdddc770,LCS:2025:split2:regular:event-group-03,3,2025-04-19T20:08:34Z,2025-04-21T22:34:22Z,2025-04-19T21:00:00Z,Cloud9,Team Liquid,team:cloud9,team:team_liquid,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:f090bfd94ea339ff2075,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:ab17bbbf5d12cdddc770,LCS:2025:split2:regular:event-group-03,3,2025-04-19T20:08:34Z,2025-04-21T22:34:22Z,2025-04-19T22:00:00Z,Dignitas,100 Thieves,team:dignitas,team:100_thieves,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:74fed88495dbe5ff65c8,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:ab17bbbf5d12cdddc770,LCS:2025:split2:regular:event-group-03,3,2025-04-19T20:08:34Z,2025-04-21T22:34:22Z,2025-04-19T23:00:00Z,Disguised,Shopify Rebellion,team:disguised,team:shopify_rebellion,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:3354006664a46682404c,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:ab17bbbf5d12cdddc770,LCS:2025:split2:regular:event-group-03,3,2025-04-19T20:08:34Z,2025-04-21T22:34:22Z,2025-04-20T20:00:00Z,LYON,100 Thieves,team:lyon,team:100_thieves,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
fixture:d45d4f0d882670b78d40,2025,LCS,LCS:2025:split2,LCS:2025:split2:regular,period:ab17bbbf5d12cdddc770,LCS:2025:split2:regular:event-group-03,3,2025-04-19T20:08:34Z,2025-04-21T22:34:22Z,2025-04-20T21:00:00Z,Cloud9,FlyQuest,team:cloud9,team:flyquest,1,LEAGUEPEDIA_MATCH_SCHEDULE,Leaguepedia LTA North 2025 Split 2 Match Schedule,https://lol.fandom.com/wiki/LTA_North/2025_Season/Split_2,CLASS_B_IMMUTABLE_HISTORICAL_FIXTURE,True,ASSUMED_NONE_PER_PROJECT_RULE,EXISTING_PIT_EVENT_GROUP_PLUS_SCHEDULE_ROUND,WEB_SCHEDULE_VERIFIED,Opponent identity sourced from tournament Match Schedule; schedule-history pages used only as cross-check where search snippets were truncated.
